"","Estimate","Std. Error","z value","Pr(>|z|)"
"122",-0.13427021282208,0.159194876159058,-0.843433005267862,0.398986319428081
"123",-3.89803070732001,0.405188700293997,-9.62028483146659,6.56491213563521e-22
"124",-1.40988515386046,0.114240070175574,-12.3414240878321,5.41888531536066e-35
"125",0.192660463044605,0.12672669493556,1.52028318218646,0.128439818980935
"126",0.432943610296946,0.106949075265389,4.04812859973418,5.1628778608023e-05
"127",0.123334109639226,0.101780319413037,1.21176775972495,0.22560129288033
"128",0.052260857676016,0.14675819437878,0.356101803359148,0.721764326753976
"129",-0.680177858590604,0.105395985744011,-6.45354615537862,1.09262704009201e-10
"130",0.31083846561129,0.100677617304616,3.08746346937074,0.00201872582001358
"131",0.353900288754052,0.100713719148186,3.51392334378337,0.000441540212807599
"132",-0.536562557364846,0.114438331414726,-4.68866113942481,2.74998324749978e-06
"133",-0.453845679886022,0.103532632435378,-4.38360031238748,1.1673385920837e-05
"134",0.212961398734774,0.0983193813278499,2.16601646449184,0.0303099288182244
"135",-0.507945465360114,0.114348500726117,-4.44208242464607,8.90924167998888e-06
"136",-2.3194323315638,0.240181292407068,-9.65700662328332,4.59082088884483e-22
"137",-0.781148714261138,0.125877412985834,-6.20563050774681,5.44780395211902e-10
"138",-1.47335590023086,0.170515188422521,-8.64061385886648,5.59117881946733e-18
"139",0.286381124935822,0.1657783368114,1.72749425795982,0.0840789355324172
"140",-0.317163171332558,0.130733726636954,-2.42602409868814,0.0152652565875996
"141",0.457711101317079,0.103589868578489,4.41849292404763,9.93915336674855e-06
"142",0.310250907865496,0.0985345688067866,3.14865038354059,0.0016402630327755
"143",-0.919300276577853,0.117031785422994,-7.85513331489545,3.9934715543713e-15
"144",-0.829333916901454,0.115196519664483,-7.19929663948995,6.05239499914238e-13
"145",-0.170489347725942,0.104749154063476,-1.62759641593505,0.103610489594818
"146",-1.01013789538067,0.150588715318174,-6.70792557892792,1.97410558557539e-11
"147",1.04458718833646,0.135073725053684,7.73345954530603,1.04662640011747e-14
"148",-1.47348807385338,0.134813139621887,-10.929855042217,8.29808740815393e-28
"149",-0.657854169171762,0.141660578504364,-4.64387606006775,3.41932732549818e-06
"150",-0.860731398316275,0.113037893436348,-7.61453856003564,2.64635172055896e-14
"151",-1.26328323861228,0.21564133338959,-5.8582611169908,4.67738812766243e-09
"152",-1.06060772504516,0.158141144092798,-6.70671589692551,1.99053263167308e-11
"153",-1.3349527497767,0.13976326932668,-9.55152778128282,1.27797549314902e-21
"154",-2.05616828487095,0.172047866783321,-11.951140826759,6.40400526315252e-33
"155",-2.95710669349418,0.266773733766559,-11.0846995757154,1.48849244862726e-28
"156",-3.45868768163266,0.307353950587976,-11.2531095664009,2.23568500383559e-29
"157",-4.34910647853843,0.613983699875956,-7.08342335377485,1.40636192262691e-12
"158",-3.29671603621183,0.202031524614011,-16.3178298164623,7.3709748027453e-60
"159",-0.54533886086347,0.129389340703566,-4.21471241678905,2.50096667673355e-05
"160",-1.44786162597696,0.189738417716324,-7.63083008387708,2.33246937809916e-14
"161",-0.496379136364101,0.112458506662285,-4.41388696236861,1.01530986368506e-05
"162",-1.23724057190351,0.0986462795359627,-12.5421919379378,4.38691110682877e-36
"163",-1.44815549086921,0.0969359377837777,-14.9393044930294,1.82873923591805e-50
"164",-0.635162145253976,0.10991001635265,-5.77892867576358,7.51777857549505e-09
"165",-1.52610140372076,0.11140590928287,-13.6985678187486,1.03546569444879e-42
"166",0.279094198919895,0.106682520366408,2.6161192851587,0.00889354818725015
"167",-1.09123173033436,0.136967851176589,-7.96706468678888,1.6248762184401e-15
"168",-0.818418545505274,0.117377009437785,-6.97256259488422,3.11219110243371e-12
"169",-1.56704099699869,0.140927331475436,-11.1194966979973,1.00839240639608e-28
"170",-2.04930209342551,0.10594505289965,-19.3430654602305,2.33191919549166e-83
"171",-3.42164273610189,0.227471852844486,-15.0420489098541,3.89311386323013e-51
"172",-1.34551101863813,0.27903884121497,-4.82194884690463,1.42162406628141e-06
"173",-2.5809029449426,0.679018508856327,-3.80093165544135,0.000144153061846989
"174",-2.92377989868312,0.141175010897509,-20.7103217495463,2.79582929723277e-95
"175",-0.120898744442828,0.108084179341046,-1.11856096960636,0.263327482267914
"176",-1.47810297618105,0.108602914054534,-13.6101594423041,3.4848272861704e-42
"177",-1.06758829876301,0.241520433078011,-4.42028148574152,9.85724166855052e-06
"178",-1.43307374331438,0.315630140203561,-4.54035771865811,5.61588658800651e-06
"179",-3.00995894077809,0.246752146795909,-12.1983090314009,3.17345757064553e-34
"180",-1.80227042763729,0.113992102520439,-15.8104850054339,2.63430992034015e-56
"181",-1.20958113103556,0.122677081560809,-9.85987859872583,6.21244595505668e-23
"182",-1.46883168942824,0.271779626641865,-5.40449520656595,6.49911614693975e-08
"183",-1.63803969791698,0.116529042695898,-14.0569222918249,6.98588993209818e-45
"184",-3.42751391557249,0.210348193209826,-16.2944775672662,1.08022761444535e-59
"185",-3.83164994512816,0.221553601322142,-17.2944602220972,5.1785783702632e-67
"186",-4.54380442060283,0.329351473330083,-13.7962170767305,2.68581389357696e-43
"187",-0.238397892897363,0.12069725477005,-1.97517245401772,0.048248580774407
"188",-1.4087077627178,0.112475419140799,-12.5245833576699,5.477824933167e-36
"189",-0.932427964518075,0.144955762718863,-6.43250014369202,1.25521913081124e-10
"190",-1.75201030922244,0.383916827310897,-4.5635152840114,5.03041458604044e-06
"191",-1.44156921670512,0.157781683775134,-9.13648011742348,6.45180832774319e-20
"192",-1.90486951959469,0.228459317405807,-8.33789377130597,7.56254648988716e-17
"193",-1.08141804033538,0.160607006345082,-6.73331796006355,1.65837110675176e-11
"194",-2.37124778976823,0.150541980693313,-15.7514055471276,6.71715836388345e-56
"195",-1.45020874687006,0.163060668446426,-8.89367595930425,5.9119929056605e-19
"196",-1.56695445977417,0.138644014251498,-11.3019986346598,1.28265110349487e-29
"197",-1.61976588203774,0.115394284731311,-14.0367946801635,9.28166385270989e-45
"198",-1.85940155460265,0.122483035205244,-15.1808905738405,4.73311558922885e-52
"199",-1.76880676971339,0.146262015839101,-12.0934116733302,1.14434050504404e-33
"200",-1.54363289499799,0.11434644077926,-13.4996147189041,1.57196050149206e-41
"201",-1.31334645464341,0.121623763287095,-10.7984362524882,3.5011543656008e-27
"202",-1.70255982612043,0.284577829306824,-5.98275638783084,2.1939278019185e-09
"203",-1.57268690577105,0.238920933057212,-6.5824575755966,4.62734866530221e-11
"204",-1.65142291527231,0.240856200407097,-6.85646835116164,7.05837089119617e-12
"205",-1.5482583107586,0.137805008939777,-11.2351381322809,2.74064874182608e-29
"206",-2.35422307728955,0.18206704959891,-12.9305279701948,3.02732789001677e-38
"207",-2.72922268290353,0.411668708183397,-6.62965785023346,3.36465855845627e-11
"208",-2.86876292899229,0.318012962210915,-9.0208993653839,1.86551396765402e-19
"209",-0.51861524342871,0.112173221424401,-4.62334269126997,3.77605125273542e-06
"210",-0.275087979447468,0.121858288730314,-2.25744167519263,0.023980490089924
"211",-0.506170003349465,0.110267333277866,-4.59038944991943,4.42419736222166e-06
"212",-0.699308883794429,0.123378202661224,-5.66800997834775,1.44465554392364e-08
"213",-0.55241065630089,0.125795240995257,-4.39134781197104,1.12650171233925e-05
"214",-0.526879606663409,0.111148042252487,-4.74034086418306,2.13358971806002e-06
"215",-1.66239473503201,0.213942917019183,-7.77027236140261,7.83175418784064e-15
"216",-2.35728577540836,0.180213813765945,-13.0804943647101,4.25662756441318e-39
"217",-1.05891888671643,0.117124510889228,-9.04096741729759,1.55291318008963e-19
"218",-1.38128986221306,0.157575801889148,-8.76587550660083,1.85330726432623e-18
"219",-1.95418111553289,0.229833677351016,-8.50258821098853,1.85409672440557e-17
"220",-0.674714213436316,0.111675480292426,-6.04173997433953,1.52461033738705e-09
"221",-2.57355252389816,0.31740258525086,-8.1081649724565,5.13899343141973e-16
"222",-1.27887622642628,0.135812822508851,-9.41646158883814,4.66545589173332e-21
"223",-0.101046827728904,0.105232946962815,-0.960220450393832,0.336944276485871
"224",-2.61585800874513,0.20272799436795,-12.9032895377901,4.31285838674226e-38
"225",-1.550596678901,0.406245268579426,-3.81689781723043,0.000135140104427243
"226",-2.33797292099775,0.141073883908291,-16.5726841583068,1.09812592426277e-61
"227",-1.50428378492331,0.896037284218908,-1.67881829407872,0.0931874621166177
"228",0.066508394259436,0.113581918959989,0.585554416305159,0.55817498844322
"229",0.032586655988522,0.0996359435782253,0.327057232743902,0.7436245978408
"230",-0.975157916395892,0.116907359983191,-8.34128763609154,7.34859037983363e-17
"231",-1.174988775542,0.127583769013868,-9.20954745751622,3.2750272823565e-20
"232",-1.82815641068514,0.13089288362221,-13.9668128632696,2.48500763777424e-44
"233",-1.41876204509148,0.146772077438857,-9.66643022193725,4.18729607813439e-22
"234",-1.66163540159499,0.416976235201808,-3.98496427689887,6.74902781663918e-05
"235",-2.51140249725081,0.279632151979899,-8.98109348109347,2.68088946905197e-19
"236",-1.86336396330782,0.179314694401886,-10.3915854164834,2.70813582497321e-25
"237",-2.43122409605005,0.229432821502937,-10.596670869163,3.08776937521118e-26
"238",-4.17989718123948,0.943165839995935,-4.43177329371629,9.34612560332315e-06
"239",-0.543382922465765,0.163616728119746,-3.32107192650913,0.000896724246096527
"240",-0.479638266247861,0.133619953242028,-3.58957067870757,0.00033122301834319
"241",-0.354902401324273,0.15603253565888,-2.27454101047338,0.022933478265083
"242",-1.58604514082971,0.142347255629976,-11.1420844315576,7.82657782287569e-29
"243",-0.536141674583894,0.102370184056992,-5.23728348759644,1.62957292389981e-07
"244",-1.61878578238012,0.17082868027452,-9.47607731780605,2.64022036306612e-21
"245",-1.12845999453442,0.117369823047384,-9.61456671940998,6.94009170288131e-22
"246",-2.1406066957994,0.110609386682106,-19.3528484336646,1.92881939132376e-83
"247",-3.41304859425352,0.358540384883385,-9.51928635699884,1.74372378540186e-21
"248",-2.23963982866349,0.149076390882442,-15.0234374162547,5.15629583924215e-51
"249",-1.08489427786895,0.277292569138374,-3.9124534827602,9.13631408645471e-05
"250",-0.464860604195126,0.11265771421468,-4.12630956908365,3.68630979288283e-05
"251",-0.00316715921516564,0.105744117841225,-0.0299511621055001,0.97610600267109
"252",-1.00161205863887,0.115310357952485,-8.68622798874319,3.746725883556e-18
"253",-2.08105928020803,0.18358492280353,-11.3356764184559,8.73545644273447e-30
"254",-0.800368008695581,0.159102356969428,-5.03052263926784,4.89144622608664e-07
"255",-2.82654445627986,0.269550959071772,-10.4861227947894,1.00050144948548e-25
"256",-2.66939066727013,0.129825047933407,-20.5614456513767,6.0794515777634e-94
"257",-5.03459565849632,0.528409955899186,-9.52782134834883,1.60618537985538e-21
"259",-0.42218622071695,0.127148478820633,-3.32041896712365,0.00089882447973454
"260",-4.81099392883237,0.299924767642986,-16.0406690205696,6.6434805519598e-58
"261",-0.984290562857599,0.149080452963322,-6.60241194128759,4.04521567344895e-11
"262",-3.05527021835544,0.176266780659167,-17.3332162017707,2.64135504941795e-67
"263",-0.985654732267176,0.119288767140023,-8.26276233629104,1.42339464215096e-16
"264",-4.50104565820772,0.347347698706347,-12.9583287149197,2.10790128284127e-38
"265",-5.57691641812767,0.580643483570139,-9.60471713871219,7.63673240674983e-22
"266",-3.63248417756798,0.160444295143609,-22.6401579084918,1.74417622096465e-113
"268",-1.96759607277914,0.264983003586234,-7.42536708449237,1.12467558077165e-13
"269",-3.25530629290938,0.233019952763437,-13.9700753274729,2.37375469154561e-44
"270",-0.88709014805896,0.153957378603782,-5.76192031914193,8.31622598103792e-09
"271",-1.05345646309074,0.17519284000213,-6.01312509733804,1.81980492875002e-09
"272",-2.77482559204635,0.321149537494859,-8.64029141592884,5.60698183304832e-18
"273",-1.13559293876641,0.12115273583272,-9.37323396752976,7.0343471586527e-21
"274",-2.17791284587883,0.133292596775952,-16.3393384070657,5.18120470551537e-60
"275",-0.953744691570865,0.236490951339171,-4.03290141195729,5.50923966784765e-05
"276",-2.12646148515373,0.213194220968194,-9.97429234008634,1.97504305847033e-23
"277",-1.21643198637625,0.110840003072143,-10.9746657583951,5.05926136384452e-28
"278",-2.25139869539656,0.186437511747358,-12.075888989805,1.41625318374487e-33
"279",-3.77897708494331,0.416571235509712,-9.07162272094807,1.17257490856874e-19
"280",-1.53477858736314,0.185698213015679,-8.26490768241022,1.3980289030528e-16
"281",-1.23879446900306,0.180025774676179,-6.88120615634813,5.93478894984073e-12
"282",-4.15251206086404,0.374157541433238,-11.0982984465782,1.27854801481235e-28
"283",-3.96565906339682,0.565199675797643,-7.01638594855925,2.27680590291651e-12
"284",-5.5103128190076,0.30787260773235,-17.8980288619831,1.22170008012704e-71
"285",-0.511531209568483,0.144066931402588,-3.55064971946293,0.000384281493670028
"286",-2.36614218222375,0.193674371606748,-12.2171155770065,2.51863296052893e-34
"287",-1.73913443735606,0.295961512535646,-5.87621823681075,4.19744889818769e-09
"288",-2.33166970308225,0.15330714205976,-15.2091394553122,3.07559436195483e-52
"289",-2.1257086456836,0.178254899741227,-11.925106399709,8.7572070531088e-33
"290",-1.8571841500641,0.220362963336295,-8.42784160253762,3.52099221425678e-17
"291",-1.25577323855555,0.166017924360223,-7.56408227241053,3.90612461679081e-14
"292",-2.69108148930688,0.145383545638881,-18.5102205169165,1.70800028618009e-76
"293",-3.043626856368,0.300360379801129,-10.1332501256764,3.93353073184109e-24
"294",-3.81096721842513,0.364472188007354,-10.45612626648,1.37357026077866e-25
"295",-4.14927622874253,0.48145060109795,-8.61828029559022,6.79671399236556e-18
"296",-4.76332128693024,0.256802403344565,-18.5485853126501,8.37267145803541e-77
"297",-3.14279914748421,0.28850958920912,-10.893222495999,1.24167401440305e-27
"298",-4.66065762640491,0.614717736673924,-7.58178485563553,3.40833137913279e-14
"300",-0.66513679634015,0.20105695287507,-3.30820091933574,0.000938974181625711
"301",-1.49161121555558,0.176415745143711,-8.45509120708294,2.78869283551579e-17
"302",-2.31456044558303,0.309501771940048,-7.47834311601734,7.5265479430049e-14
"303",-2.23935135815301,0.174331773412451,-12.8453426149399,9.1346613706179e-38
"304",-2.3052260581793,0.351930958082876,-6.55022243776703,5.74514442444855e-11
"305",-2.21610891028452,0.172622115128237,-12.8379200349748,1.00539476426626e-37
"306",-4.39190992142435,0.323472623863359,-13.5773774886111,5.45446694002159e-42
"307",-2.12987664172352,0.17433342767438,-12.2172590198921,2.51419386404718e-34
"308",-3.79846368964244,0.247475191790861,-15.3488665354889,3.60428857878543e-53
"309",-5.05920714997433,0.515958518274002,-9.80545328895531,1.06667001456168e-22
"310",-4.47904838745713,0.480491131211307,-9.32181282132213,1.14369237784923e-20
"311",-5.55308552291362,0.511103009313302,-10.864904768169,1.69399825498242e-27
"312",-5.39482945686051,0.445177004630308,-12.1183920120505,8.43987769581202e-34
"313",-5.34340256275014,0.298214617863866,-17.9179766606524,8.53773878093076e-72
"314",-2.76560112612809,0.289445242932989,-9.5548335778604,1.23782705180612e-21
"315",-4.1914106747453,1.05272027874174,-3.98150464029729,6.84803839586249e-05
"316",-0.988897618632737,0.123915800104342,-7.98039973756407,1.45860140159599e-15
"317",-1.848465142207,0.298328550442536,-6.19607187935923,5.78896976921448e-10
"318",-1.70715260174962,0.133193764324431,-12.8170609968749,1.31594667066089e-37
"319",-1.25291220978865,0.136839841183715,-9.15604840630109,5.38325151732671e-20
"320",-1.32933103327191,0.166877955311182,-7.96588759008386,1.64042012348874e-15
"321",-0.92753450331761,0.104720998610124,-8.85719689105348,8.2051538045976e-19
"322",-3.40243182432137,0.354586338207563,-9.59549609700331,8.35143615528586e-22
"323",-2.22408645109707,0.166914759024282,-13.3246841926873,1.66335153418538e-40
"324",-1.5244981346684,0.11557729796868,-13.1902904935666,9.97999311545434e-40
"325",-1.98923406040766,0.197338585268843,-10.0803097260358,6.75129704401921e-24
"326",-2.90788918220319,0.486307182782474,-5.97953163176677,2.23780106209949e-09
"327",-5.98469947470847,0.674875517938948,-8.86785683526584,7.45671119650407e-19
"328",-1.11668911524742,0.128199751995951,-8.71054037048912,3.02429589398559e-18
"329",-1.9070742356075,0.48436471284077,-3.93726913841973,8.24141562889111e-05
"330",-0.442744662071936,0.359039395631219,-1.23313671830791,0.217524760250381
"331",-0.430105959336648,0.145108041160127,-2.96403945569099,0.0030362935352758
"332",-0.549332330783774,0.135085220707796,-4.06656130038117,4.77119390975185e-05
"333",-0.38669878545737,0.103886831208525,-3.72230802459626,0.000197409991401936
"334",-1.69959936899818,0.150672096318293,-11.2801202779298,1.6452088533744e-29
"335",-1.57139520992859,0.20688675650116,-7.5954364431238,3.06756765743035e-14
"336",-2.88780888242613,0.222407746175801,-12.9842999269615,1.50205318587018e-38
"337",-1.83318722311552,0.172464894741677,-10.6293354706262,2.17657818767194e-26
"338",-1.68328265840954,0.217902572057588,-7.72493248939107,1.11912639729651e-14
"339",-0.676941105633632,0.438363853178268,-1.54424481107557,0.122529036823218
"340",-3.45991880216591,0.147192703113626,-23.5060483908296,3.5373399726474e-122
"341",-3.38076459370093,0.252732742361517,-13.3768365828318,8.25882160186532e-41
"342",-2.01086303781208,0.387838631060071,-5.18479304734506,2.16254863967637e-07
"343",-3.04140382544455,0.293589987218235,-10.359358145221,3.7950005733598e-25
"344",-1.98305646451128,0.14927356914005,-13.2847125980538,2.83946562639935e-40
"345",-2.44933092055466,0.116682106786325,-20.9914869384389,7.84528069955402e-98
"346",-2.32069147191626,0.339300987151443,-6.83962487524521,7.94008195938444e-12
"347",-2.99281886618436,0.193323616530355,-15.480875642084,4.67071866300852e-54
"348",-2.16646734530503,0.181474380987306,-11.9381442907722,7.48750711805615e-33
"349",-0.0270419154233839,0.0955573525532749,-0.28299146743635,0.7771833777751
"350",-1.02011934031419,0.111047424004767,-9.18633952526799,4.06436782854049e-20
"351",-1.69363243443796,0.118373447184016,-14.3075366539351,1.96345787728782e-46
"352",-2.4773504765338,0.188638896093514,-13.1327659768837,2.13705658875784e-39
"353",-1.83244451946244,0.151203405946574,-12.1190690645548,8.37045018416834e-34
"354",-3.41097754283997,0.236748717178186,-14.4075861677119,4.63632847265476e-47
"355",-2.30829766777833,0.202337717588327,-11.4081432532255,3.80770394974882e-30
"356",-1.31283843329995,0.10621212594168,-12.3605324877953,4.27316697494855e-35
"357",-5.77998031553976,0.591489809869459,-9.77190176245876,1.48635415927315e-22
"358",-3.88816647151345,0.264668801987728,-14.6906867840575,7.39603677473407e-49
"359",-1.29180052228916,0.142681238089729,-9.05375184280904,1.38138535304205e-19
"360",-1.64254128839327,0.342176906104194,-4.80026927326625,1.58452433817942e-06
