"","Estimate","Std. Error","z value","Pr(>|z|)"
"79",-1.98429258757533,0.360762037156205,-5.50028102517938,3.79186402134106e-08
"80",-2.14011549243389,0.355908354002632,-6.01310834198081,1.81999311011103e-09
"81",-1.41436648758967,0.198255224360394,-7.13406918860604,9.74443090824667e-13
"82",-2.57870169322993,0.255361134661803,-10.0982543668798,5.62342470359657e-24
"83",-1.57325379420986,0.268581257114383,-5.85764550777958,4.69475428950676e-09
"84",-1.57470313715861,0.195884112301669,-8.03895282090827,9.06094559779731e-16
"85",-1.88232870960178,0.367110365089183,-5.12741913223972,2.93741085329066e-07
"86",-1.56699489092516,0.207361139942558,-7.55683968249423,4.12980461745624e-14
"87",-3.5428292496448,0.441234098039824,-8.02936415246185,9.79791347566665e-16
"88",-1.87471782639358,0.253048569580063,-7.40852963328225,1.27707379666702e-13
"89",-2.2446581155594,0.239223286088078,-9.38310877785096,6.40556378070789e-21
"90",-1.99617603725849,0.78927074309668,-2.52913978469106,0.011434247769148
"91",-2.30737374842649,0.545419832497964,-4.23045443334719,2.33219684495412e-05
"92",-1.54837944597457,0.79172383640533,-1.95570649104704,0.0504997396496439
"93",-1.34543718817763,0.245708752387651,-5.47573977362823,4.35687566707916e-08
"94",0.0634775945497057,0.192792087841546,0.329254147617704,0.741963598497113
"95",-1.07811272948048,0.222194138449404,-4.85212047898364,1.2214837853122e-06
"96",-1.50085269996257,0.248926767690731,-6.0292941329124,1.64677338620641e-09
"97",-1.6759747118656,0.283370566558941,-5.91442764228303,3.33031598129745e-09
"98",-1.1310912351143,0.203688354110254,-5.55304813598748,2.8073072888805e-08
"99",-2.79788006384849,0.418339074561372,-6.68806772779249,2.26136483546509e-11
"100",-0.967608477572112,0.249736517538324,-3.8745173797966,0.000106836218882268
"101",-1.11731873407337,0.231115983892204,-4.83445028447062,1.33514065568736e-06
"102",-1.12543488738809,0.301841832478193,-3.72855835835611,0.000192578314838868
"103",-2.19732571271476,0.329715046864717,-6.66431736619024,2.65898325515735e-11
"104",-3.44015645444872,0.386274900372802,-8.90597978571363,5.29165713958913e-19
"105",-2.34549672444999,0.253838860583322,-9.24010105883722,2.4626453433888e-20
"106",-2.21883285319696,0.332309355143949,-6.67700989710571,2.43866487330526e-11
"107",-2.78385241729773,0.244715100175446,-11.3758914562357,5.51365890944156e-30
"108",-3.33559499167793,0.462984478609759,-7.20455035921288,5.82356973907119e-13
"109",-1.49010031716813,0.434221463583344,-3.43165974540115,0.000599899703953426
"110",-1.3433911389843,0.528592313546954,-2.54145038540173,0.0110393612804231
"111",-1.25151223288393,0.251706614278426,-4.97210705595351,6.62291134033953e-07
"112",-3.04955568360314,0.311676419225512,-9.784364473838,1.31418278116878e-22
"113",-1.83786112574451,0.268517990896583,-6.84446177929413,7.67639283942262e-12
"114",-1.38225828919584,0.211155404589923,-6.5461658056078,5.90330382200557e-11
"115",-0.260559088716552,0.196804325511836,-1.32395000993452,0.185519647624411
"116",-0.929089469629805,0.233973908609775,-3.9709105820827,7.15984501472752e-05
"117",-0.486697623353503,0.245914264530501,-1.97913538802926,0.0478007651123101
"118",-1.15833093710593,0.250534857495476,-4.62343223887259,3.77442076619104e-06
