312,-0.208546491452267,Grace Watlington,Skipper,26
846,-0.208679036708114,Anthony Root,Skipper,22
0,-0.215894416839469,Peter Busch,Skipper,26
498,-0.21700989374223,Kathleen Hanson,Skipper,25
806,-0.218063357346497,Caylin Schnoor,Skipper,25
832,-0.22542732852798,Gage Schoenherr,Skipper,21
492,-0.226773281697624,Camren Conant,Skipper,26
4,-0.227673588824735,Oliver Stokke,Skipper,26
834,-0.233746416530063,Spencer Cartwright,Skipper,22
716,-0.234007242534447,Mason Shaw,Skipper,26
604,-0.236733251966717,Everett Botwinick,Skipper,26
916,-0.238821093404319,Kathleen Perry,Skipper,24
945,-0.24987089248364,Pearce Bragaw,Skipper,23
464,-0.250029831159833,Jack Viscuso,Skipper,25
794,-0.251403306201687,Erin Splaine,Skipper,23
1223,-0.256658580445112,Jake Tipper,Skipper,24
583,-0.277232861721892,Quinn Joy,Skipper,25
831,-0.279644357956649,Luke Ingalls,Skipper,21
922,-0.288492695526045,Benton Amthor,Skipper,23
907,-0.303635937666639,Arden Carleton,Skipper,26
901,-0.309714429648146,Morgan Melo,Skipper,27
605,-0.313848551317592,Abe Weston,Skipper,25
256,-0.330689492921731,Annecy Kagan,Skipper,26
1033,-0.33772959985925,Nicholas Davies,Skipper,24
342,-0.338958458557149,Talia Trigg,Skipper,26
981,-0.343876729711268,Benjamin Chitterling,Skipper,25
917,-0.34507595648961,Olivia Smith,Skipper,23
1074,-0.347703910353146,Asianna Acosta,Skipper,26
713,-0.373802762164104,Graham Parsons,Skipper,27
920,-0.374772610863942,Jordan Bruce,Skipper,24
1196,-0.388690783353885,Beckett Kumler,Skipper,24
898,-0.404961685906509,Zachary Amelotte,Skipper,27
710,-0.405982052880309,Domenico Sacchetti,Skipper,27
737,-0.414396317158453,Madison Monkevich,Skipper,27
52,-0.414982179072356,Bastien Rasse,Skipper,23
20,-0.417866367364828,Piper Holthus,Skipper,25
1058,-0.420682574358441,Peter Cronin,Skipper,22
443,-0.422083477573662,Aragorn Crozier,Skipper,24
986,-0.427849268993485,Nicholas Salvesen,Skipper,22
759,-0.429327731653641,Yuri Berebitsky,Skipper,27
918,-0.435318391574811,Emerson Bergan,Skipper,25
849,-0.44161068815781,Michaela O'Brien,Skipper,24
610,-0.441816264599616,Odey Hariri,Skipper,24
1220,-0.454093843158227,Jane Minchew,Skipper,01
664,-0.458159670997175,Meredith Broadus,Skipper,25
888,-0.466980576832162,Joshua Bendura,Skipper,26
1235,-0.476341138974557,Ellie Murphy,Skipper,24
912,-0.476870100490202,Christiana Scheibner,Skipper,23
1062,-0.481582932328725,Grace Augspurger,Skipper,25
842,-0.484572933400233,Nathan Olmsted,Skipper,23
980,-0.488827399518813,Joshua Zeelander,Skipper,24
16,-0.49408513989431,Peter Joslin,Skipper,26
709,-0.498377690114716,Wyatt Tait,Skipper,27
611,-0.500018994294566,Samuel Monique,Skipper,25
101,-0.500183659450702,Gage Reitzel,Skipper,22
1046,-0.501463442728024,Carrie Marshall,Skipper,21
127,-0.505751575189445,Zachariah Schemel,Skipper,25
41,-0.523834311358833,Nils Tullberg,Skipper,23
910,-0.525745337890796,Charlotte Kane,Skipper,23
456,-0.52683286072707,Andrew Down,Skipper,27
1224,-0.527045756891095,Vaughan Hood,Skipper,24
750,-0.528246851337641,Sarah Ward,Skipper,24
739,-0.531441263480857,Eddie O’Keefe,Skipper,25
626,-0.536021823986097,Sarah Rozboril,Skipper,22
1189,-0.540385024909012,Sebastian Beavers,Skipper,26
924,-0.540660914659462,Enzo Menditto,Skipper,26
19,-0.544815919559363,Connor Bennett,Skipper,26
625,-0.546443987418023,Charles Soucey,Skipper,22
843,-0.546758298757767,Grace Austin,Skipper,24
847,-0.54842640013772,Samuel Merson,Skipper,22
763,-0.549470544738717,Quincy Spurlock,Skipper,25
1022,-0.550949565888801,Ansgar Jordan,Skipper,22
7,-0.551261152045556,Madison Bashaw,Skipper,24
32,-0.554056058429902,Connor Mraz,Skipper,23
1099,-0.56367536516211,Shay Wood,Skipper,27
510,-0.565773725465518,George Higham,Skipper,23
994,-0.567232587038514,Patrick Mulcahy,Skipper,23
770,-0.572324979638811,Jack Beeson,Skipper,26
633,-0.576829524010928,Thomas Johnson,Skipper,23
1041,-0.589627763631637,Matt Budington,Skipper,25
902,-0.589838731884345,Clare Rados,Skipper,27
5,-0.591475642061003,Noah Robitshek,Skipper,25
627,-0.595926222475235,Santiago Hirschmann,Skipper,23
1195,-0.596716475672362,William George,Skipper,23
509,-0.597135537973739,Ben Rosenberg,Skipper,23
694,-0.598754594995548,Connor Chung,Skipper,26
585,-0.601655252798909,Joseph Bitterman,Skipper,25
1222,-0.603420060807534,Isaac Butz,Skipper,22
995,-0.615213483818711,Mathieu Dale,Skipper,25
1362,-0.615627228036275,Megan Gimple,Skipper,22
365,-0.622225392823446,Kelly Bates,Skipper,26
761,-0.632014622042447,Hunter Wheaton,Skipper,27
1221,-0.635293580610022,Maartje van Dam,Skipper,23
753,-0.644169730698665,Nora Beebe,Skipper,26
97,-0.668155417497496,Will Cornell,Skipper,25
768,-0.672333940459264,Austin Victer,Skipper,25
49,-0.674524360820317,Eric Anderson,Skipper,26
817,-0.678320313784947,Samuel Delasanta,Skipper,24
1437,-0.679993002111886,Kiana Beachy,Skipper,28
896,-0.684827466958036,Felix Nusbaum,Skipper,25
1332,-0.687003325825354,Michael Pinto,Skipper,23
887,-0.702607994755865,Eric Johnson,Skipper,27
836,-0.70326780024473,Berta Puig,Skipper,24
126,-0.703958793646028,Griffin Richardson,Skipper,25
919,-0.705802532602092,Agija Elerte,Skipper,26
892,-0.70960185634295,Hayden Graff,Skipper,27
1144,-0.714279097625413,Jane Caroline Minchew,Skipper,25
459,-0.719784852682101,Cal Dunstan,Skipper,27
449,-0.724594369894906,Maya Outhred,Skipper,24
1053,-0.724969774554969,Robert Turner,Skipper,22
889,-0.72589095912174,Aston Atherton,Skipper,26
377,-0.731969165020466,Hailey Feinzig,Skipper,22
1047,-0.735450898822163,Mitchell Quinn,Skipper,24
771,-0.739776907674662,Cassius Tossavainen,Skipper,26
386,-0.743114848497652,Meredith Moran,Skipper,23
996,-0.745126122167669,Avery Zieper,Skipper,22
764,-0.747964668409508,Audrey Lillie,Skipper,26
1043,-0.7537291006526,Dalyan Yet,Skipper,26
614,-0.754313190973182,Marcelo Bernath Piccolotto,Skipper,22
715,-0.769192867587225,John Sullivan,Skipper,26
381,-0.772577721337245,Hannah Freeman,Skipper,24
166,-0.783222053446733,Zi Burns,Skipper,25
923,-0.794021791148943,Shaanti Choi-Bose,Skipper,24
51,-0.799904270885786,Emil Tullberg,Skipper,25
881,-0.802071433662055,Max McCumber,Skipper,27
926,-0.803315451115461,Samuel Gavula,Skipper,24
765,-0.811173535653733,Kevin McGann,Skipper,25
241,-0.813672485001509,Audrey Commerford,Skipper,25
857,-0.820001707503406,Ryan Potter,Skipper,24
844,-0.823579386609185,Anna Olsen,Skipper,24
947,-0.827506098890271,Kasym Qazi,Skipper,24
390,-0.828172688303625,Morgan Essex,Skipper,24
17,-0.829431335979183,Jack Roman,Skipper,26
714,-0.829652596568588,Kellyn Bucceri,Skipper,26
723,-0.833811199316939,Piper Luke,Skipper,26
805,-0.840492393327768,Libby Redmond,Skipper,24
240,-0.842574152567876,Walter Chiles,Skipper,26
706,-0.843612910857287,Danielle Bogacheva,Skipper,27
167,-0.845011002743338,Natalie Aramendia,Skipper,25
758,-0.845321632328696,Isabella Hughes,Skipper,24
909,-0.845673249123211,Matthew Beretta,Skipper,23
66,-0.858024846002725,Chris Salas,Skipper,26
257,-0.862211656207648,Jean-Luc Depardieu,Skipper,27
1023,-0.862792118746235,Teddy Nicolosi,Skipper,24
455,-0.86380468228684,Owen Gormely,Skipper,27
451,-0.86791624843306,Jack Baldwin,Skipper,26
997,-0.870451459005551,Micky Munns,Skipper,23
607,-0.871303130301794,Calvin Schmid,Skipper,26
289,-0.874482375752401,Megan Geith,Skipper,24
444,-0.876635320082706,Mary d’Arcy,Skipper,25
720,-0.877405123018099,Tiegan Witte,Skipper,24
757,-0.877961719128962,Sam Randall,Skipper,26
363,-0.881644373730757,Annika Fedde,Skipper,23
301,-0.894676115682085,Oliver Dietter,Skipper,27
883,-0.894876494682667,Zachary Warren,Skipper,25
608,-0.900621406565599,James Knowlton,Skipper,25
929,-0.926817419966359,Genevieve Mumma,Skipper,24
814,-0.939271191899101,Thomas Pentimonti,Skipper,24
136,-0.9392996919606,William Robertson,Skipper,25
243,-0.943376068792463,Isabella Cho,Skipper,27
951,-0.94355315616992,Gabriel Kunze,Skipper,25
925,-0.946501619779172,Oscar MacGillivray,Skipper,24
840,-0.946809715160085,Alex Fasolo,Skipper,22
191,-0.950722057890572,Julia Brighton,Skipper,27
445,-0.95363099490133,Juan Casal,Skipper,27
457,-0.957819690426802,Ryan Giorgianni,Skipper,26
108,-0.962197927753237,Daniel Childress,Skipper,22
1065,-0.963879048810788,Nick Harrington,Skipper,23
632,-0.967607755585306,Andrew White,Skipper,25
292,-0.974778785873575,Niall Sheridan,Skipper,23
897,-0.980356216503054,Miguel Sanchez Navarro,Skipper,27
293,-0.981979283987354,Gavin Sanborn,Skipper,25
637,-0.986710709245911,Gerrit Bittmann,Skipper,24
726,-0.987365445608267,Jeremy Lunati,Skipper,27
98,-0.988613947992091,Blake Buckner,Skipper,24
1122,-0.993322125578139,Nathan Hyde,Skipper,25
613,-0.999140888820706,Grace Goszkowicz,Skipper,22
1113,-1.00074324112604,Sam Bonauto,Skipper,25
812,-1.00315563200861,Morgan Burton,Skipper,23
873,-1.01274354922211,Evan Simpson,Skipper,26
1414,-1.03699601254515,Lucy Klempen,Skipper,24
949,-1.04387642843986,Sam Dutilly,Skipper,24
1301,-1.04678399716752,Nathan Whisner,Skipper,23
1245,-1.05004435680061,Sienna Stromberg,Skipper,25
232,-1.06235823209844,Max Lawall,Skipper,23
1250,-1.07043052523567,Katherine Pearson,Skipper,22
387,-1.07073781372669,Lucy Paskoff,Skipper,24
852,-1.07956250784671,Charles Mason,Skipper,23
102,-1.09166559839298,Casey Gignac,Skipper,22
630,-1.09258552361685,Beck Lorsch,Skipper,25
115,-1.0982064910152,matthew Monts,Skipper,24
462,-1.10839925330306,Billy Vogel,Skipper,25
1381,-1.1129168999703,Kerstin Hyer,Skipper,25
885,-1.11304858329537,Maren Behnke,Skipper,25
679,-1.12816277110813,Lucas Zheng,Skipper,23
1243,-1.13049169778622,Charles Morris,Skipper,25
1111,-1.13463964135793,Ryan Satterberg,Skipper,27
1039,-1.14085464435911,Aidan Boni,Skipper,26
446,-1.14406642291144,Riley Benjaminson,Skipper,26
930,-1.14516602134238,Spencer Kriegstein,Skipper,25
900,-1.14727557998461,Michael Cunniff,Skipper,26
1045,-1.15054997800047,Marina Barzaghi,Skipper,21
998,-1.15226507367319,Joshua Bartoszuk,Skipper,25
766,-1.16027166416832,Alexis Von Doersten,Skipper,27
1252,-1.17198687098651,Cameron McLean,Skipper,26
1085,-1.17324855825161,Lauren Russler,Skipper,26
1036,-1.17564302587937,Nicholas Hurley,Skipper,23
609,-1.18435843448684,Rachel Bartel,Skipper,24
1089,-1.19230853431416,Rebecca Schill,Skipper,27
851,-1.19795801406771,Walter Gnann,Skipper,21
707,-1.20152291869845,Morgan Contrino,Skipper,24
303,-1.20202608587516,Olivia Fulghum,Skipper,24
816,-1.20256867496301,Kaylena Mann,Skipper,22
752,-1.2028098037945,Kate Faranetta,Skipper,24
911,-1.21376598995354,Matthew Scanlon,Skipper,25
705,-1.21664820594451,Marina Dreyfuss,Skipper,27
819,-1.21821847346029,Samuel Patton,Skipper,22
302,-1.22683192092399,Ana lópez,Skipper,26
165,-1.2300170550124,Patrick Igoe,Skipper,26
511,-1.24146406297408,John Walton,Skipper,22
21,-1.24218275450681,Bradley Whiteway,Skipper,26
287,-1.2424468461056,Patrick Barney,Skipper,25
114,-1.24440052474896,Mateo Rodriguez,Skipper,23
1277,-1.25199967844416,Nisha Kimber,Skipper,24
1215,-1.2532292927257,Gabrielle Buffaloe,Skipper,23
1105,-1.26030751171848,Henri Richardsson,Skipper,25
1361,-1.26031476853326,Jenna Probst,Skipper,22
1218,-1.26228490371301,Michael Sickinger,Skipper,24
116,-1.26489833931629,Ian Hoogenboom,Skipper,25
3,-1.26634409617295,Luke Harris,Skipper,27
841,-1.2700135694074,Wade Anthony,Skipper,24
853,-1.27968003362245,Noyl Odom,Skipper,24
26,-1.28370654965585,Tiare Sierra,Skipper,25
835,-1.28888573070792,Robert Hunter,Skipper,22
738,-1.29719839757486,Berkley Yiu,Skipper,25
450,-1.30957021490122,Ariana Gabier,Skipper,24
631,-1.31159702142701,Will Rudaz,Skipper,22
1030,-1.31991066394966,Eric Hansen,Skipper,23
389,-1.3327980090854,Sarah Hardee,Skipper,22
1321,-1.33311537748724,Liam Brinton,Skipper,22
1296,-1.33558259458477,Matt Logue,Skipper,22
1295,-1.33987440210411,Jack Reiter,Skipper,22
1066,-1.3437782574515,Sparsh Bansal,Skipper,22
247,-1.34380172684255,Cameron Frary,Skipper,24
1246,-1.34419914529228,Rachel Leipold,Skipper,22
272,-1.34511290724415,Peter McGonagle,Skipper,25
730,-1.34545679333967,Austin Latimer,Skipper,27
447,-1.34674704259467,Sterling Maggard,Skipper,27
1434,-1.34920191204794,Clara Díaz Suárez,Skipper,28
253,-1.35351504757531,Greta Traver,Skipper,27
775,-1.35352130613086,Kate Ryan,Skipper,25
133,-1.35657058938632,Rowan Barnes,Skipper,26
1032,-1.36204208883338,Jed Bell,Skipper,23
821,-1.36214136075559,Emily Smith,Skipper,25
1208,-1.36615240689597,Michael Bisson,Skipper,22
33,-1.36668262709737,Trey Summers,Skipper,24
1035,-1.37341332349835,Colman Schofield,Skipper,25
231,-1.37736575945288,David Carrion,Skipper,24
239,-1.38565681711338,Daniel van Heeckeren,Skipper,26
724,-1.38569110539629,Weston Rapp,Skipper,27
1276,-1.3878650061021,Sadie Creemer,Skipper,25
826,-1.39013424146552,Sara Schumann,Skipper,25
96,-1.39296790613482,Joseph Hou,Skipper,22
700,-1.39664382641953,Daniel Larson,Skipper,27
950,-1.39790180358094,Ethan Deutsch,Skipper,25
744,-1.40295104321116,Noah Kuzloski,Skipper,27
392,-1.40321009978512,Alexandra Talbot,Skipper,22
818,-1.40348995231858,Wiley Rogers,Skipper,22
618,-1.41153269648966,Brynna Smith,Skipper,22
395,-1.41161066818379,Paige Tyler,Skipper,22
1190,-1.41570113643518,Christopher Lukens,Skipper,23
616,-1.41619750051743,Megan Rakoczy,Skipper,25
1331,-1.4225243913168,Tucker Weed,Skipper,22
837,-1.42619271641872,Andrew Powers,Skipper,24
1016,-1.43005467942317,Robert Bragg,Skipper,23
858,-1.43340684720083,Annabelle O'Bryan,Skipper,24
1094,-1.43716079898548,Lucas Woodworth,Skipper,27
992,-1.43786613375189,Tyler Mowry,Skipper,23
788,-1.43940467854779,Quinten Tomaro,Skipper,24
1384,-1.44765886010107,Jed Lory,Skipper,27
666,-1.44814453250849,Sophie Heldman,Skipper,24
774,-1.4482230998324,Ethan Wickman,Skipper,25
796,-1.45888461797593,Jasper Sinatra,Skipper,26
262,-1.46788419224675,Max Boni,Skipper,28
1181,-1.47569291418943,Vanessa Lahrkamp,Skipper,26
778,-1.47695125194286,Zechariah Frantz,Skipper,25
380,-1.47704009806875,Mallory Hood,Skipper,22
1219,-1.47867722945271,Jamie Weston,Skipper,22
39,-1.47893915102044,Valerio Palamara,Skipper,24
44,-1.48547924593035,Pearl Lattanzi,Skipper,23
461,-1.49865422205312,Zoe Flemate,Skipper,25
685,-1.49916682286648,Christian Ehrnrooth,Skipper,24
458,-1.50275031800454,Kurt Richards,Skipper,25
227,-1.5038655295627,Francesco Nicoli,Skipper,22
473,-1.50676787291199,Katie Honegger,Skipper,25
808,-1.50758452831007,Charlotte McCarthy,Skipper,25
946,-1.51134844869838,Andrew Montague,Skipper,25
270,-1.51810409456031,Taylor Hasson,Skipper,23
448,-1.51901085613403,Brett Stein,Skipper,24
193,-1.5234873864222,Ashton Loring,Skipper,26
264,-1.53213684116115,Patience Gifford,Skipper,27
1330,-1.53255067185713,Piper Easton,Skipper,26
606,-1.54270592437056,Will Priebe,Skipper,24
396,-1.55357765289705,Brooke Asherman,Skipper,23
499,-1.55415150676856,Daniel Heitz,Skipper,26
22,-1.55441800125686,Hudson Mayfield,Skipper,27
933,-1.55456498574772,John Majernik,Skipper,25
718,-1.55642552994865,Joey Skerbeck,Skipper,27
1106,-1.56132603505984,Sarah Krajewski,Skipper,26
773,-1.56135675173039,Dylan Zink,Skipper,27
1155,-1.5711933993472,Nat Edmonds,Skipper,24
1214,-1.57653955618674,Katie Kellam,Skipper,23
1019,-1.5799197989126,Pomaika'i Ogata,Skipper,24
629,-1.5807445123582,Garrett Moen,Skipper,23
100,-1.58584653045837,Karl McCombie,Skipper,23
1125,-1.58750433115067,Tyler Winowiecki,Skipper,27
15,-1.59069752653846,Davis Winsor,Skipper,24
948,-1.5933490558981,Raymond Shattuck,Skipper,24
798,-1.60106823105099,Henry Ihle,Skipper,25
655,-1.60607202741146,Molly Hanrahan,Skipper,22
244,-1.61877640861925,Ted Richardsson,Skipper,27
128,-1.61956692814926,Joey Meagher,Skipper,24
1363,-1.62352912875238,Emma Montgomery,Skipper,22
271,-1.62694377125936,Mateo Rodriguez,Skipper,22
246,-1.62710663350805,James Sullivan,Skipper,25
745,-1.62876671435701,Sebastien Nordenson,Skipper,27
320,-1.63144030486662,Lucy Spearman,Skipper,25
474,-1.63172185702287,Iain McSweeney,Skipper,25
493,-1.63202081311563,Brett Tardie,Skipper,25
261,-1.63391439435625,Harry Stevenson,Skipper,24
871,-1.63549541970824,River Servia,Skipper,27
1086,-1.63648977447406,Katie Coughlin,Skipper,24
112,-1.63666955980007,Humberto Porrata,Skipper,25
824,-1.64254091700024,Kiera Oreardon,Skipper,22
659,-1.64319588257056,Matthew Cabot,Skipper,24
1070,-1.65121846430123,Ellie McFall,Skipper,24
242,-1.65158995138885,Harry Kaya Prager,Skipper,25
891,-1.65344650422896,Charlotte Stillman,Skipper,27
1298,-1.6568374603638,Constantyn van der Voort,Skipper,23
1117,-1.65796798264822,Porter Bell,Skipper,26
471,-1.65957895514522,Emily Williams,Skipper,25
876,-1.6636340314149,Ella Beck,Skipper,26
1124,-1.67653952606194,Henry Lee,Skipper,24
928,-1.67942948560421,David Grace,Skipper,23
50,-1.68202738283099,Stefano Palamara,Skipper,25
1236,-1.68325125314638,Mark Modzelewski,Skipper,23
1127,-1.68442683163636,William Hurd,Skipper,27
1401,-1.68475238586837,Grace Wright,Skipper,26
1112,-1.69929109379507,Kurt Stuebe,Skipper,27
297,-1.70071931479896,Clark Morris,Skipper,26
1126,-1.71165060725422,Jakub Fuja,Skipper,27
1068,-1.71402702053688,Kadi Zheng,Skipper,24
304,-1.71512410967798,Olivia Sowa,Skipper,24
722,-1.71984179648969,Brandon Kem,Skipper,24
124,-1.72442991821532,Samantha Bialek,Skipper,24
719,-1.72675554432651,Jacob Hsia,Skipper,26
397,-1.72926942852163,Christofor Tella,Skipper,25
665,-1.73711765484804,Robert Caldwell,Skipper,25
1275,-1.7392660331728,Kieran Lyons,Skipper,26
1294,-1.74162332234431,Alexandra Tillinghast,Skipper,23
787,-1.74637041897676,Alexa Whitman,Skipper,26
294,-1.75038796584759,Sylvia Burns,Skipper,26
1438,-1.75088897442265,Ella Demand,Skipper,28
1382,-1.75269908642019,Ashley Highland,Skipper,27
1123,-1.75899646307885,Cecilia Bohan,Skipper,24
634,-1.75914786785083,Charlotte Versavel,Skipper,25
54,-1.7620291116683,Asher Green,Skipper,24
1282,-1.76203191916014,Aidan Ulian,Skipper,27
250,-1.76421361374266,ZIYUE ZHOU,Skipper,27
1158,-1.768086722902,Quinn Brighton,Skipper,27
394,-1.76859499250797,Sophia Duff,Skipper,24
280,-1.77381943128971,Elizabeth Gildea,Skipper,24
696,-1.77414205159531,Elaina Kobal,Skipper,24
913,-1.77749766455832,Maddie Fitzgerald,Skipper,26
480,-1.77929187045886,Joseph Thuente,Skipper,24
269,-1.78291525827336,Andrew Ciszewski,Skipper,25
469,-1.79244044722168,Nok In Chan,Skipper,24
37,-1.79409373039644,Morgan Carew,Skipper,25
861,-1.79661632013158,Nathan Jensen,Skipper,27
1118,-1.80363881665773,Isaac Thompson,Skipper,27
740,-1.80693018172062,Evan Kohut,Skipper,26
1052,-1.80955941354579,Jack Rachek,Skipper,21
295,-1.81544156951738,Sean Crandall,Skipper,25
68,-1.81634331804583,Jan Matteo Bassi,Skipper,27
157,-1.81653768084727,Cole Schweda,Skipper,27
156,-1.81683351347856,Kamran Kangal,Skipper,21
1453,-1.81718911223136,Meara Conley,Skipper,28
465,-1.82010112629671,Caroline Grin,Skipper,25
290,-1.82275935649169,Iain Jaeger,Skipper,23
34,-1.82573941557563,Kate Sargent,Skipper,24
890,-1.82662944809555,Iain Shand,Skipper,24
635,-1.82839543354943,Sam Rifkind-Brown,Skipper,25
769,-1.83021859194907,Allison Sasaki,Skipper,24
251,-1.83288428437482,Jordynn Johnson,Skipper,27
993,-1.83561447158184,Thomas Styron,Skipper,24
638,-1.83749884267425,Gregory Dillon,Skipper,23
263,-1.84173686487966,Jake Lacoche,Skipper,26
228,-1.84244142274196,Max Case,Skipper,24
580,-1.84481245863853,Alexander Yuen,Skipper,25
1020,-1.85263676898119,Cordelia Burn,Skipper,25
1000,-1.85780986712788,Leyton Borcherding,Skipper,25
467,-1.86613409199161,Joseph Gallagher,Skipper,24
486,-1.86675766101307,Wilson Kaznoski,Skipper,24
541,-1.86750257368587,Ted Lutton,Skipper,24
104,-1.86936048234942,Gabriel Gargiulo,Skipper,25
99,-1.87121693345632,Tegan Smith,Skipper,24
110,-1.87194535291953,Adam Larson,Skipper,24
1159,-1.87342366885431,Robin Potter,Skipper,25
468,-1.88308362332439,Cecilia Patrick,Skipper,25
1217,-1.88382313490489,Malcolm McAlister,Skipper,23
1210,-1.88610617665242,Karina Bertelsmann,Skipper,22
48,-1.89938956450482,Mercy Tangredi,Skipper,25
1092,-1.9038658884307,Benjamin Stone,Skipper,27
1239,-1.90444557010369,Kristin Hess,Skipper,22
