Week 17,women-dinghy-national,2,False,MIT,National Championship Finals,2 Divisions,05/22/2024,Official,s24/
Week 17,sperry-top-sider-icsa-women-nationals,2,False,College Sailing,National Championship Finals,2 Divisions,05/23/2011,Official,s11/
Week 17,sperry-women-west-semis,2,False,Charleston,National Championship Semifina,2 Divisions,05/23/2017,Official,s17/
Week 17,sperry-women-east-semis,2,False,Charleston,National Championship Semifina,2 Divisions,05/23/2017,Official,s17/
Week 17,sperry-women-national,2,False,Brown,National Championship Finals,2 Divisions,05/23/2019,Official,s19/
Week 17,sailing-women-west-semis,2,False,Tulane,National Championship Semifina,2 Divisions,05/23/2022,Official,s22/
Week 17,sailing-women-east-semi-finals,2,False,Tulane,National Championship Semifina,2 Divisions,05/23/2022,Official,s22/
Week 17,sailing-women-west-semis,2,False,Kings Point,National Championship Semifina,2 Divisions,05/23/2023,Official,s23/
Week 17,sailing-women-east-semis,2,False,Kings Point,National Championship Semifina,2 Divisions,05/23/2023,Official,s23/
Week 17,sperry-top-sider-icsa-women-finals,2,False,College Sailing,National Championship Finals,2 Divisions,05/24/2011,Official,s11/
Week 17,sperry-women-east-semis,2,False,San Diego State,National Championship Semifina,2 Divisions,05/24/2016,Official,s16/
Week 17,sperry-women-west-semis,2,False,San Diego State,National Championship Semifina,2 Divisions,05/24/2016,Official,s16/
Week 17,sperry-topsider-women-national,2,False,Old Dominion,National Championship Finals,2 Divisions,05/24/2018,Official,s18/
Week 17,west-open-national-semi-finals,2,False,Harvard/MIT,National Championship Semifina,2 Divisions,05/24/2024,Official,s24/
Week 17,east-open-national-semi-final,2,False,Harvard/MIT,National Championship Semifina,2 Divisions,05/24/2024,Official,s24/
Week 17,icsa-women-semi-final,2,False,Stanford,National Championship Finals,2 Divisions,05/25/2009,Official,s09/
Week 17,sperry-women-west-semis,2,False,Brown/Salve Regina,National Championship Semifina,2 Divisions,05/25/2015,Official,s15/
Week 17,perry-women-east-semis,2,False,Brown/Salve Regina,National Championship Semifina,2 Divisions,05/25/2015,Official,s15/
Week 17,sperry-sailing-women-nationals,2,False,Charleston,National Championship Finals,2 Divisions,05/25/2017,Official,s17/
Week 17,sailing-womens-national,2,False,Tulane,National Championship Finals,2 Divisions,05/25/2022,Official,s22/
Week 17,sailing-women-national,2,False,Kings Point,National Championship Finals,2 Divisions,05/25/2023,Official,s23/
Week 17,icsa-women-nationals,2,False,Stanford,National Championship Finals,2 Divisions,05/26/2009,Official,s09/
Week 17,icsa-women-nationals,2,False,Wisconsin,National Championship Finals,2 Divisions,05/26/2010,Official,s10/
Week 17,sperry-sailing-women-nationals,2,False,San Diego State,National Championship Finals,2 Divisions,05/26/2016,Official,s16/
Week 17,open-dinghy-national,2,False,Harvard/MIT,National Championship Finals,2 Divisions,05/26/2024,Official,s24/
Week 18,sperry-women-west-semis,2,False,Navy,National Championship Semifina,2 Divisions,05/27/2014,Official,s14/
Week 18,sperry-women-east-semis,2,False,Navy,National Championship Semifina,2 Divisions,05/27/2014,Official,s14/
Week 17,2015-sperry-icsa-womens-national,2,False,Brown/Salve Regina,National Championship Finals,2 Divisions,05/27/2015,Official,s15/
Week 18,gill-coed,2,False,South Florida,National Championship Finals,2 Divisions,05/28/2013,Official,s13/
Week 18,gill-coed-west-semis,2,False,Brown,National Championship Semifina,2 Divisions,05/28/2019,Official,s19/
Week 18,gill-coed-east-semis,2,False,Brown,National Championship Semifina,2 Divisions,05/28/2019,Official,s19/
Week 18,sperry-top-sider-women-nationals,2,False,Navy,National Championship Finals,2 Divisions,05/29/2014,Official,s14/
Week 18,gill-coed-west-semis,2,False,Old Dominion,National Championship Semifina,2 Divisions,05/29/2018,Official,s18/
Week 18,gill-coed-east-semis,2,False,Old Dominion,National Championship Semifina,2 Divisions,05/29/2018,Official,s18/
Week 18,icsa-gill-coed-national,2,False,College Sailing,National Championship Finals,2 Divisions,05/30/2011,Official,s11/
Week 18,sperry-top-sider-women-semis,2,False,Texas,National Championship Finals,2 Divisions,05/30/2012,Official,s12/
Week 18,gill-coed-west-semis,2,False,Charleston,National Championship Semifina,2 Divisions,05/30/2017,Official,s17/
Week 18,gill-coed-east-semis,2,False,Charleston,National Championship Semifina,2 Divisions,05/30/2017,Official,s17/
Week 18,gill-sailing-coed-nationals,2,False,Brown/Dartmouth,National Championship Finals,2 Divisions,05/30/2019,Official,s19/
Week 18,sailing-open-west-semis,2,False,Kings Point,National Championship Semifina,2 Divisions,05/30/2023,Official,s23/
Week 18,sailing-open-east-semis,2,False,Kings Point,National Championship Semifina,2 Divisions,05/30/2023,Official,s23/
Week 18,sperry-top-sider-women-finals,2,False,Texas,National Championship Finals,2 Divisions,05/31/2012,Official,s12/
Week 18,gill-coed-west-semis,2,False,San Diego State,National Championship Semifina,2 Divisions,05/31/2016,Official,s16/
Week 18,gill-coed-east-semis,2,False,San Diego State,National Championship Semifina,2 Divisions,05/31/2016,Official,s16/
Week 18,gill-coed-national-championships,2,False,Old Dominion,National Championship Finals,2 Divisions,05/31/2018,Official,s18/
