729.76697127796,Mo Snyder '26
729.8009115948465,Thomas Henry '27 *
730.3595505183429,Ronan Shaffer '21
731.6384275719797,Helena Aberger '21
731.7154939284882,Hayden shaw '25
731.7851040069136,Jack Ausmus '21
732.2643181306529,Malachi Coleman '22
732.6672879319076,Joseph Berger '21
732.9286369611685,Cailyn Hays '20
733.00907089996,Joe Lewandowski '26
733.1279654844054,Daniel O'Brien '22
734.6689030071708,Annie Arvidson '22 *
734.8362125316671,Benjamin Karle '28
734.9588132269587,Grace Colburn '26
735.1988686017493,Mia Bullaro '25
735.3063846411427,Roman Quinn '20
735.7515360182643,Nicholas Sova '21
735.8715536348759,Brendan Doyle '22
735.958850659668,Jake Coughlin-ramassini '26
736.1474064214893,Cassidy Murray '24
736.2447142296837,John Mecca '21
737.0704724753978,Aric Duncan '27
737.5983730153478,Mason James '25
737.9356800836213,Timothy Dolan '26
737.9988296045342,Carly Rubin '21
738.0454681970108,Garrett Holt '24
738.2114342166813,Will Sutton '23
738.4561821316565,Anna Gokey '23
738.5405796716708,Adam Bryan '26
738.5827092451768,Lila Schaefer '25
738.6099536072671,Adem Evecek '25
738.6317809176746,Emily Gaskins '25
739.2676928004877,Megan Dear '22
740.1467424132089,Annika Phillips '25 *
740.3420419526273,Harrison Russell '21
740.7840682787736,Katie Sanford '19
740.8347073046898,Kathleen Wong '23
741.2012130499044,Brandon Babey '23
742.0979243264175,Joe Blackburn '23
742.0979243264175,JiaLiAn Stolfi '23
742.5668840255714,Margaux Seiler '22
742.6142813746611,Bryce Limbacher '25
743.3018635881134,Matthew Carroll '24
743.3826640976935,Sebastian Moran '26
743.399458716154,Jayson Miller '22 *
743.691827970257,Haley Foster '26
744.4919220001373,William Bailly '26
744.8225674742662,Gage Reitzel '22
745.1526921320648,Caleb Filson '22
745.7559845530554,Mason Read '24
746.555217967563,Rachel Spahn '24
746.9422967153123,Khari Parrish '20
746.9617310417885,Charles Palmer '26
746.9617310417885,Madeline Rothfield '24
747.0710229153416,Tammy Xu '26
748.5501793474673,Andrew Patterson '26
748.6018212508958,Damien Hollyday '22
748.8501780038102,Jacob Millman '27
748.9007692335406,Isabela Martinez-Moure '24
749.4630331183166,Gabriel Fara-on '23
749.6029251353756,Madison Servini '27
749.6138678610091,Joseph Morgan '27
749.7186292790755,Veronica Van Rossen '25
749.7186292790755,Eden Bradshaw '23
750.1461566789629,Carsten Hoeke '24
750.2107224311571,Andrew Cater '20
751.0940981314076,Austin Rupert '26 *
751.0940981314076,Sean Clark '25 *
752.2752287146747,Nick Pira '24 *
752.3178011412004,Gillian Driscoll '21
752.6191878733257,Audrey Lillie '26
752.8598002761322,Bolin Wang '20 *
752.9175302966977,Chonghao Bi '20
754.081086287739,Avery Connor '27
754.2418794219886,Levi Nathans '23
754.4567049502627,Patrick Parker '25
754.6534134589681,Tyler Williams '26
754.6758779396202,Adriana Yarkin '22
755.1732741614799,Cam Stepka '22
755.381804571964,Rachael Krawiecki '21
755.4133262281538,Sergio Carli '23
755.5666607225406,Terry Yao '23
755.6326847934138,Anne Doepke '24
756.125922883503,Catey Knopf '23
756.2805492989434,Sailor Mohrman '25
756.8102014545353,Travis Howell '25
757.567356632386,Nicolas Jorden '22
757.567356632386,Jasper Flint '21
757.6202532882028,Nora Bensellam '20
757.6247634289443,Jonathan Watzka '22
757.9319790216426,Cole Ringdahl '26 *
758.9935941056959,Anjali Frary '27
759.4742877617601,Jeremy Burke '20
759.5617840840819,Hudson Price '25
759.7621685395965,Gretchen March '25
759.9016991347435,Thomas Hoerburger '21
760.1320669664098,James Burge '24
760.600491711859,Sophie Boorstin '22
761.4001708272045,Nathan Baer '27
761.6014818568674,Isabel Allerheiligen '26 *
761.7277825121313,Nathan Hjort '27
761.9393080415094,Caroline Bielski '24
762.1128307048234,Colton Redding '23
762.5644668118453,Valentina Garcia '26
762.6436257089675,Elizabeth Bittner '27
763.1441531258557,Benjamin Swanson '24
763.4824212132838,William Michael '21
763.4925750875074,Carter Hrabrick '23
763.545983247164,Greg Farrell '21
763.5934171290078,Brigid Monihan '23 *
764.7992717142461,James Toussaint '19
764.8941414481994,Claire Desbaillets '24 *
764.9218843659163,Austin Packard '26 *
764.9218843659163,Jack Tow '26
765.2700707325096,Adam Warner '22
765.5160977241511,Aidan Savage '27
765.539210033017,Nolan King '19
765.5725176291596,Taylor Longhitano '23
765.8106887705015,Mitchell Gonzales '19
766.1783220305724,Jonas Oelke '23
766.1849382809941,Jeremiah Wells '25
766.2846900604341,Nicola Fretenberg '05 *
766.7227827789557,Sean Voiers '22
766.9555311932671,Terry Nguyen '25
767.3544095410781,Clemens Robinson '28
767.5061136953925,Emily Bichard '25
767.6886501831907,Caroline Hamilton '22
767.7141884942059,Will Raduziner '22
767.792624615509,Claudia Severson '25
768.4336150106103,Cesar Torrejon Miralles '19
768.5057401968495,Lauren Wesling '24 *
769.332468294589,Aren Warner '20
769.6408874051825,John Abboud '18
769.663122087672,Chase Shockley '27 *
769.663122087672,Brett Stein '24 *
769.7017702199266,Emmett Orgass '21
769.9227630928855,Annaliese Haman '23
771.0292854638664,Julia Pressman '27
771.1937450533383,Judge Jackson '23 *
771.2495031942747,Rylee Hickey '25
771.3405414069299,Jack Ryan '24
771.4969327040038,Taylor Jackson '18
771.8453149087385,Tomasz Dvorak '21
772.0048877613631,Mitchel Soederberg '25
772.1330803078923,Peyton Miller '24
772.1826562485295,Elize Posthumus '20
772.2907347877327,Eva Wegryn '22
772.785822966104,Nicholas Theut '19
772.912876637187,Carlos Lopez '27
772.949658705227,Tabatha Gelt '22
773.0328397316725,Jonah Belback '25
773.0889606190151,Steven Baek '22
773.3440628211587,Erik Ardovino '25
773.3858750233258,Caroline Gschwind '22
773.7036475727713,Maya Veldman-Wilson '24
773.8151126778499,William Stottlemyer '23
773.8151126778499,Eric Gustafson '23
773.9739578936553,Corbin Stanley '23
774.003201284621,Sophie DeCoite '25
774.0149509043032,Alexander Pfeffer '28
775.3963484562267,Matthew Blessington '24
775.5142866240562,Garrett Connelly '19
775.6074341147278,Emily Ward '23
775.8959954062127,Walter Kivala '26
775.9469266526065,Michael Egan '22
776.3095309808872,Hayden Shaffer '24
776.5654698865045,Timothy Lynch '22
776.7593283085421,Richard Pagliuca '24
776.8792437746529,Rodion Matviichuk '19
777.4971009617348,Patrick Hodgson '22
777.5313802752347,Daniella Kyllonen '21 *
777.5393406270813,Michelle He '22
777.6412116896796,Jacqueline Duran '22
777.6763048019712,Kathleen Yellin '23
778.0082960966689,Jillian Edmonson '24
778.3555738165338,Alexander Warnery '24
778.3766043427051,Quinn Rowe '22
778.4795662409559,Thomas Clauson '26
778.8071176247603,Paul Munsell '27
778.9710121014539,Ethan Almquist '23
779.05450183566,Jeremy Simmons '26
779.05450183566,Natalya Simmons-Elliot '26
779.1296436938729,Ian Casteel '26
779.1322925070543,Ryan Divelbiss '26
779.1915511372189,Faith Dickerson '25
779.2596975833958,Austin Hargus '27
779.5202045746571,Alexander Macaulay '24
779.5236054401515,Julia Cheung '20
779.5716116429526,Brooke Macierowski '23
779.6331987277255,Zoe Zoghlin '25
779.7625498008573,Shep Thieme '25
780.0534306591686,Bailey Wallace '26 *
780.1300492901288,Charlie Youdell '26 *
780.3998053541089,Maddie Washburn '26 *
780.6358505668127,Andrew Shaz '27
780.700648735844,Brigitte Lueder '25
780.7031498506252,Addie Perez '25
781.38389561513,Elsa Engesser '26
781.7574994905586,Ellie Spicer '27
781.9227864265565,Stephen Turocy '21
782.0605066332158,Marisa Gottsche '26
782.2038088086293,Jeff Filmalter '23 *
782.257371675888,Nora Senhaji Rhazi '24
783.1923490932058,Jack Ruzzo '26
783.2269936832072,Ana Engelsman '21
783.2399386882337,Khushi Sharma '26
783.3318015817807,Cameron Chartier '19 *
783.3318015817807,Aditya Tapshalkar '22 *
783.5299460071682,Emilia Dziedzic '23
783.5603737514745,Tyler Perkins '26
784.0163910829746,David Millis '24 *
784.4454732589387,Jack Beeson '26
784.641959377007,Ryan Guth '24
784.761656729442,Orion Spatafora '25 *
784.761656729442,Crawford Patten '26
784.9490159053648,Maria Gunness '25 *
785.32481308569,Aidan Reilly '24
785.3444204419089,Sean Dolan '22
785.5265423478044,Liam Hoole '25
785.6204716897157,Alexander Waugh '21 *
785.6627871329032,Michael Jacobson '26
785.6627871329032,Daniarely Juarez '27
785.8270007046857,Jordan Murray '19
785.9633326889286,Eilis McLaughlin '22
786.0961229166164,Nicole Fassnacht '22
786.2930585312769,Elizabeth Lee '20
786.5741538427519,William Crabtree '25
786.7678096226718,Liam O'Malley '22
786.7678096226718,Bianca Meinhardt '21
787.2673182606446,Jillian Ingram '25
787.2812270816795,Jessica Traub '20 *
787.4473085575387,Bruce Fendig '25
787.7210895430113,Ibrahim Bozkurt '24
787.7477953686245,Matthew Back '24
787.7544282597104,Danielle Powell '22
788.0175411021739,Anselm Neville-Rhody '27
788.0175411021739,Grayden Mitchell '27
788.2897565503499,Nicolas Benavides '25
788.2897565503499,Angelina Kinz '25
788.7444166633672,Hailey Howerton '24
788.8035303264787,Tyler Meyer '24
789.0434435205872,Lydia Levesque '24
789.2742902630382,Katherine Quattrucci '21
789.5254966695508,Chaz Hijeck '25
789.6396324917555,Caroline Ziluca '26
789.6927282198362,Jeanelle Tsai '21
789.7640844054414,Alexus Forshee '22 *
789.886485833874,Collin Fahey '28 *
790.3555280932691,Peter Wall '26
790.4848059264734,Thomas Masterson '22
790.8367015808966,Hugh Atkinson '23
790.9458642672676,Ursula Hedlund '21
791.0323679062726,Matthew Montera '21
791.0644821366649,Kate Pierce '24
791.1207406400381,William Jones '23
791.1464060219978,Rebecca Masliah '23
791.1598054639078,Sebastian Bustamante '26
791.2460093978929,Cody Van Ness '26
791.4951086585197,Oscar Strieter '21
791.5239575952535,Raider Sailing '22
791.5795393748449,Zoe Ruffing '25 *
791.9041026162529,Nathan Everson '21
792.3831235161678,Emma Frank '25
793.0325336647144,Annika Brockman '24
793.5309184168826,Samuel Legaspi '25
793.8581681299465,Connor Getz '22
793.9154522857368,Chloe Crusan '21
793.9657972034594,Spencer Margolis '26
794.1255909404698,Trevor Nappi '25
794.1334206961502,Oscar Arenas '25
794.174553715946,Quinn Malisow '22
794.356457286247,Arwen Lopez '26
794.4368078639706,Kerry Wier '25
794.4499676341238,Carter Miller '23
794.4952636105089,Riley Hessel '20
794.668363867719,Ella Napolitano '26
794.7759220274115,Daniel Starks '25
794.7890147726257,Kaleth Cushman '26
794.9458181227175,Murray Topilow '28
795.1143241899416,Oceana Diloreto '22 *
795.1318175411417,Edwin Lopez '23
795.1567310159937,Tristan Danielson '23
795.4162989111621,John Kelly '28 *
795.4162989111621,Alexey Tatarinov '27 *
795.5370420109691,Gavin Hu '22
795.8095430513733,John Wallar '25
795.8095430513733,Megan Hannon '25
795.9607564210525,Nellie Little '22
796.1043692232989,Teague McGinn '23
796.1127128497219,Kellen Crum '26
796.1588149882291,Joseph Bitterman '25
796.2727033395855,Jacob Matyas '23
796.3928862214065,Kayla DeVries '25
796.6692465303304,Katie Barlow '25
796.7606957790366,Fiona Perkocha '25
798.1373547943982,Daniel Leffman '23
798.4187688002535,Aidan English '23
798.6097104750858,Luke Novak '27
798.690765462617,Francine Brownell '19
798.7346710270936,McLean Cozine '20
798.8008090339619,Leo Silverman '27
798.8808910830002,Ben Kassof '25 *
798.978713470351,Ashlee Rice-Bladykas '23
799.0252131177717,Dima Murtada '23
799.0318860976802,Dakota Nance '23
799.0704332790074,Daisy Griffin '23 *
799.2805828356298,Shanay Patel '22
799.3585817531782,Max Stevens '27
799.4017660472327,Reid Chapman '27
799.7864719464319,Aron McConnell '23
799.8128230190998,Henry Myrick '26
799.8435405150138,Jenna Alberti '24
799.8501788382607,Ella Dieterlen '27
799.8912089403378,William Gao '19
800.1030587051984,Sebastien Welters '24
800.1787254532608,Griffin Vernon '26
800.366551560762,Braelan Creswell '21
800.5488104195919,Aidan Stanley '25
800.5592522711142,Daniel Gutierrez-Monge '22
800.6645852487082,Evan Terkanian '19
800.678033360208,Anthony Webster '25
800.8095817309377,Carly Fraker '23
800.9441335789304,Wake Zani '27
800.968096587033,Taryn Leverance '25
801.0869603567994,Conor Henson '20
801.1288986682541,John Luby '22
801.2203795534577,Lillian Schneider '24
801.2266932413728,Sarra Salah '26
801.2266932413728,Justin McDaniel '27
801.2374991940935,Emily Brownfield '23
801.3780808758762,Maddie Haynes '26
801.4172368827511,James Beeman '24
801.7492368716703,Tyler Selkin '25
802.0515706639155,Joanie Roque '25
802.3877786781898,Montserrat Brenes '23
802.5800335891984,Denali Davis '19
802.6054751552596,Grant Harm '22 *
802.6703902553214,Becca Fuss '20
802.6980502329466,Katherine Pearson '22
802.7954946091132,Madi Newman '27
802.8539653131476,Logan Engler '21
802.90407117136,Ryan Schackel '23
802.9235433397822,Harland Zamora '23
803.2100681309773,Anika Pruim '22
803.2703572574483,Annie Farner '12
803.3780413763957,Isaac Butz '22
803.4134847240753,Cooper Cook '25
803.4418005052039,Alyssa Lee '24
803.8758215840259,Kylie Morgan '22
803.8978020067146,Emily Amspacher '26
803.8978020067146,Hobie James '25
803.931722072376,Kate Norman '26
804.3872108369422,Kirill Iandulov '25
804.7145818271164,Juan Moya '25
804.7175909672252,Christopher Milan '25
805.0112440290616,Isabella DeFrancesco '21
805.0771612784158,Gillian Cate '25
805.084774893138,Cameron Gesswin '24
805.5685559034052,Violet Delgado '25
805.6750406281582,Andrew Graham '24
805.7076911520321,Aoife Cannon '23
805.8280414560751,Eileen Devane '20
805.9083723570278,Jack Charlton '27
806.0487625126265,Katherine Smith '24
806.1437470552979,Jon Hurley '25
806.1678871551409,Christie Nguyen '25
806.1869069863893,Kimberly Uminski '20
806.528223687067,Emily Pooley '19
806.5553855063907,Audrey Fulk '19
807.0151664208745,Richard Gagnon '21
807.0719388484267,Tyler Brown '23
807.1012621231438,Abigail Brooks '22
807.1886935866335,bryan orellana '22
807.287329786512,Muskaan Agarwal '25
807.5124323791606,Dren Gara '25
807.5612290949737,Branden Mercer '25
807.7266921063184,Amelia Clark '23
808.0008042861085,Aidan Ramblas '24
808.1609891534958,Zachary Yohe '20
808.3835811831274,Olivia Haring '23
808.4242859756081,Valerie Schuster '22
808.4784296196043,Taylor Ziebell '27
808.5940782181427,Madeline Yundt '27
808.7860809817773,Benjamin D’Amico '27
808.8289620599674,Myles Wommack '27
808.8900766650622,Elizabeth Batton '19
808.8900766650622,Johnathan Henkel '20
809.1110513209044,Maeve Hulsman-Wells '23
809.1454256996769,Matthew Daub '27
809.2371898676578,Alexander Kostas '21
809.3203251791829,Coleman Walsh '26
809.4799272620756,Damian Uzonwanne '27
809.5349915254255,Edward Zhang '24
809.5627769471321,Olivia Wanat '24
809.7675280732757,Olivia Tarman '20
809.8654092434159,Felicity Davies '23
809.9577170721834,Decklyn Uttmark '23
809.991150579282,Jackie Moran '22
810.3820361809591,Joey Padow '25
810.3838411023448,natasha chiotis '24
810.3838411023448,Sabina Jozwik '26 *
810.5302201729443,Zachary Urabe '21
810.6399858239067,Robin Lamb '23
810.7822873183935,Jake Overbeck '22 *
810.8356543824964,Isabelle Pobanz '23
811.1288426155295,Jonathan Rolling '20
811.6172480568758,David Harlin '21
811.6172480568758,Jean Paul Drapeau '22
811.8505470037408,Maya Lorimer '22
812.0637847841327,Samantha Gamber '25
812.3048584849757,Gabriel Aaron '21
812.3206085348654,Marco Distel '23
812.4535862685098,Clare Parnham '27
812.5072351381419,Lily Rouget '26 *
812.5467733000963,Maggie Burns '21
812.7737432408791,Hayden Robertson '26
812.77679379881,Rafaela Arteaga '24
813.0145522970764,Carissa Keung '23
813.056673457132,Dylan Infanti '24
813.2444099200305,Alexis Gregorie '24 *
813.3096530829888,Brooke Rodgers '23
813.3103939209901,Matthew Stank '27
813.3813823374472,Marshall Brady '20
813.4358787741403,Anneliese Carlson '21
813.444399927374,Cate Peerbolte '23
813.4797229259278,Theodor Wienert '23
813.5391616832729,Tanvi Chiddarwar '22
813.634889356069,Audrey Craig '24
813.7666541895929,Edward Bless '22
813.8231007746004,Charlotte Harrison '23
813.8652686794926,Tim Orenstein '19
813.9019813285877,Danny Amron '25
813.907122272965,Mary Anderson '20
813.9813186522475,Joey Betz '24
814.0068677252344,Trevor Skeffington '25 *
814.0070357921946,Tristan Saboy '23
814.2517117214633,Samantha Piccerillo '25
814.2567573429229,Ayden Feria '27 *
814.2567573429229,Rajshibhu Pandey '27 *
814.4715059865384,Enis Golaszewski '21
814.5323547226257,Ainsley Hobart '24 *
814.7315497443707,John Flanagan '25
814.8337113023601,Steven Domiter '21
814.8632790300171,Aurora Beaucheane '26
814.9747410137481,Elizabeth Markley '22
815.4181956235985,Paige Karsten '26
815.481219277584,Brandon Stadtherr '24
815.5417598189176,Alecsander Imig '24
815.7441817843205,Aivan Durfee '25
815.8091522500085,Ayush Malik '23 *
815.8864210324692,Nicholas Kravchenko '22
816.1903461566965,Joshua Brooks '23
816.2952795371092,Addison Panse '22
816.365942126519,John Cornet '22
816.4146510606633,Alexander Oakes '26
816.4320001307638,Matthew Lotier '22
816.4705388138077,Gabby Hullinger '22
816.5072149451529,James Kelly '28
816.7522780202283,Avie Krauss '23
817.1083539751326,Marco Manfra '18
817.1494800668714,Alexander Lewald '22
817.2707167458871,Gabriel Kunze '25
817.39920425076,Ignacio Quiroz Vargas '27
817.4478688038114,Brittany Becker '20
817.4478688038114,Emily Higginbotham '21
817.5481578700495,Makayla Vasek '22
817.5645764636778,Jason Gronich '21
818.3647699287166,Matthew Ratner '23 *
818.5285734688532,Nate Shaffer '26
818.5286638329756,Bridget Brokaw '23 *
818.5499366872747,Markus Tam '24
818.6367945055963,Catherine McClure '23
818.7225725028827,Laurel Plagens '24
818.8629166262592,Joseph Giresi '28 *
819.0643131123311,Josh Kam '24
819.1427577164961,Constantin Norden '22
819.2958852418589,Anna Rahner '25
819.4110731243106,Brett Tardie '25
819.5964415396538,Javi Muliro '26
819.8042362014436,Marta Westlund '22
819.8483721464828,Laila Van Cleve '19
819.9289035492358,Abby Organ '26
819.9695453634592,Ana Savva Garcia '25
820.0294960383728,Anna Robertson '28
820.079784359145,Carley Yount '25
820.2415007248467,Henry Anderson '26
820.407581711282,Gavin McMullen '23
820.838594943165,Grant GianGrasso '24
821.0345118063044,Eli Perl '25
821.0548650866418,Breanna Guo '25
821.0797676350339,Weisa Wang '20
821.2762085967481,cecilia rothman-salado '24
821.3370654840346,Madeline Henry '21
821.5069051310621,Anna Donnelly '24
821.7131068686832,Serena Aumick '26
821.7131068686832,Isabel Allerheiligen '26
821.7546725214969,aryanna clasby '26
821.8363557023048,Edward Ryan '23
821.8891409094964,Rachel Teets '25
822.1109149979268,Riley Wille '22
822.320786421419,Andrew Bistras '26
822.3487524179341,Andrew Beute '27
822.6625698501527,Anna Pederson '25
822.779045863445,Tillie Morris '22
822.7811562956426,Reid Kwiatkowski '26
822.8195633495212,Amanda Hong '22
823.0293226945691,Brayden Money '26
823.1203176437483,Sara Chemello '24 *
823.1764141674797,Reagen Day '24 *
823.1853940563531,Jeffrey Sizemore '20
823.3422583336271,Chandler DeBarros '24
823.4024350085124,Marlie Boiston '26 *
823.6542622586659,Paul Schreiner '22 *
823.7455569714022,Joey McGarry '24
823.9840062733036,Mackenna Caryl '22
824.2450961845592,Mary Spearman '22
824.3227016075749,Skylar Adelman '25
824.3823352630295,Cassandra Edwards '27
824.5676213877895,Jack Bradley '21
824.7675106979109,Caidan Stecklein '26
824.9103230112606,Dennis Kostjuhin '27
825.3555371737035,Maxwell MacEachern '26
825.4936763158842,Alana Vodicka '26
825.5441425944925,Gillian Craig '20
825.9237930516632,Taylor Bulwinkle '28
826.1890404437979,Ishani Basak '25
826.2396447538565,Heath Megnin '26 *
826.2396447538565,Gabs Maldonado '25 *
826.3504827527216,Kieran Boetger '27
826.3518616400344,Kate Hutchinson '24 *
826.4393208647097,Julio Zuarth Gonzalez '19
826.4764245947785,Nathan Haase '27
826.5683812254777,Ella Lane '25
826.5767632941946,Jonathan Baker '25
826.6086401995905,Laura Jones '19
826.67286839158,Henry Waddill '22
826.8304273131015,John Gaidimas '23
826.9015359676526,Isaac Miller '24
826.9183566926685,Lindsey Allen '25
827.0023924714632,James Johnson '26
827.0066935641358,Nicholas Goldentuller '22
827.0515953136306,Tyler Merrow '21
827.0893484526758,Ben Lewis '24
827.1937619466772,Braden Krupiczewicz '21
827.2462282548183,Jaden Sharp '26
827.4311705204751,Jackson Martin '25
827.5174849236001,Patrick Carroll '23
827.5844735623008,Ben Levin-O'Leary '22 *
827.6661093655509,Shelby Level '24
827.6813682925896,Hugh Rider '22
827.8127836680447,Tean Brooks '24
827.8449033513546,Sydney DiSalvo '20
827.8602542957598,Simon Astrand '22
828.005641576459,Laura Prince '24
828.0189822002613,Ava Downey '24
828.1066807373605,Maximus Suh '26
828.1178494408797,Damian Bianchi '26 *
828.3295883147858,Matthew Jack '25
828.3745748277197,Jennifer Trevino '24
828.3927360630881,Andrew Champagne '26
828.4657839596248,Kristan Lund '20
828.478135036386,Robert Chapman '22
828.6536855804723,Alexa Zammit '22
828.753801224516,Emily Burns '20
828.753801224516,Claire Bjornson '21
828.9032532500582,Nicole Flaherty '20
828.9346957599985,Julia Lane '22
829.0513714269215,Thomas Brearley '27
829.2272720489893,Samara Levy '19
829.2615184788224,Adam Whitehead '23
829.2615184788224,Thomas Futch '22
829.2943065266113,Taylor Marshall '21
829.3006397502675,Laura Jayne '25
829.6414053693082,Triston Haden '26
829.7466166371419,Elizabeth Fronk '23
829.7520440932815,Maria Djaya '25
829.87060619041,Althea White '25
830.0224733730596,Ash Clements '28
830.3031561546173,Natalia Sanchez '20
830.3700560772705,Jonas Urban '23
830.422383208914,Nelson Chow '24 *
830.422383208914,Flora Johnson '27 *
830.4371535381583,Molly Klussmann '23
830.525733754162,Lynn Park '24
830.5273886686024,Asha Myers '26
830.5716940350374,Anna O'Regan '20
830.624090293755,Juliana Lewis '27
831.0170122252604,Meghan Collett '24
831.108129486918,Justin Gugliuzza '25 *
831.1171787365117,David Holtzclaw '23
831.2125624802972,Rahul Ramesh '25
831.3527449913672,Daniel Martin '25
831.4132348810219,Jada Seto '25
